ChangeID,Summary,Priority,StatusReason,Impact,ChangePlanning,Submitter,Coordinator,SubmitDateTime,SchStartDateTime,SchEndDateTime,ActualStartDateTime,ActualEndDateTime,CompletedDateTime,ClosedDateTime,CompletedYear,CompletedMonth,ChangeSuccess,ProdCat2,ProdCat3,OpCat1,OpCat2,Customer,CustomerOpco,CustomerGroup,CustomerDept,ApprovalDateTime,SchForAppDateTime,ImpInProgDateTime,LastModifiedDate,CompletedYearQtr,ClosedMonth,ClosedYearQtr
CRQ000000394861,"AL, Bankhead Dam Transport, replace Alcatel 9500 microwave with Nokia Wavence",Medium,Successful,Moderate,Planned,WJL,TT,12:09:23 PM,9:30:00 AM,6:00:00 PM,9:30:00 AM,6:00:00 PM,11:38:36 AM,11:39:02 AM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,WJL,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,12:29:32 PM,12:20:17 PM,9:17:30 AM,11:39:02 AM,2024-Q3,2024-08,2024-Q3
CRQ000000394949,"GA, Atlanta, Virginia Ave. Replace Ciena ADM Card",Medium,Successful,Moderate,Planned,ADL,TT,11:33:00 AM,9:00:00 AM,2:00:00 PM,9:00:00 AM,10:42:00 AM,9:31:16 AM,9:31:42 AM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Repair,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:53:39 AM,12:34:30 AM,8:32:43 AM,9:31:42 AM,2024-Q3,2024-07,2024-Q3
CRQ000000394969,"GA, Tallulah Falls, Terrora Substation, Moving to new fiber route @ Terrora Commons",Low,Successful,Minor,Planned,MAR,TT,5:08:30 PM,8:00:00 AM,1:00:00 PM,8:00:00 AM,12:00:00 PM,9:03:20 AM,9:03:35 AM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,MAB,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,8:41:28 AM,11:11:54 AM,7:32:32 AM,11:06:11 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395034,"AL, McIntosh, cut dark fibers only into new McIntosh COLO hut",Low,Successful,Minor,Planned,RRR,TT,1:25:33 PM,7:00:00 PM,3:00:00 AM,7:24:00 PM,12:00:00 AM,8:53:16 AM,8:53:27 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,RRR,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,9:00:17 PM,6:12:18 PM,6:47:52 PM,11:13:48 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395089,"AL, Birmingham, APC HQ, Linc LTE Data Center Linc MCPTT 3.5.1 Upgrade",Medium,Successful,Moderate,Unplanned,MJR,TT,6:27:41 PM,2:00:00 AM,5:00:00 AM,2:00:00 AM,5:00:00 AM,11:55:33 PM,11:56:02 PM,2024,2024-06,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,MJR,COM,PRODUCT DEVELOPMENT & SUPPORT,MSO-EPC OPERATIONS,1:04:51 PM,12:58:16 PM,1:30:12 AM,11:56:02 PM,2024-Q2,2024-06,2024-Q2
CRQ000000395190,"GA, Offerman, Surrency ILA, splicing dark fiber",Low,Successful,Minor,Planned,SDG,TT,2:18:04 PM,10:30:00 PM,6:00:00 AM,10:30:00 PM,6:00:00 AM,9:41:27 AM,9:41:38 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Migrate,Transport,SDG,APC,,STI,8:41:37 AM,11:06:50 AM,10:12:30 PM,9:41:37 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395192,"GA, Offerman, Surrency ILA, splicing dark fiber (BACKUP DATE)",Low,Successful,Minor,Planned,SDG,TT,2:18:09 PM,10:30:00 PM,6:00:00 AM,11:19:00 PM,1:13:00 AM,9:04:57 AM,9:05:07 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Migrate,Transport,SDG,APC,,STI,8:41:39 AM,11:07:49 AM,10:12:39 PM,9:05:07 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395414,"GA, Jekyll Island, Migrate leased circuit to new AT&T ASEoD service. (BACKUP DATE)",Low,Successful,Minor,Planned,JHW,TT,11:03:12 AM,10:30:00 AM,1:30:00 PM,10:30:00 AM,1:30:00 PM,4:14:58 PM,4:15:06 PM,2024,2024-08,Successful,Transport Device,Other Transport Device,Migrate,Transport,JHW,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,3:51:20 PM,3:45:55 PM,10:00:50 AM,4:15:06 PM,2024-Q3,2024-08,2024-Q3
CRQ000000395421,"AL, Gorgas, resplice AFN dark fibers",Low,Successful,Minor,Planned,DWM,TT,2:56:30 PM,12:00:00 AM,6:00:00 AM,12:00:00 AM,6:00:00 AM,9:45:04 AM,9:45:17 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Repair,Transport,DWM,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,8:34:22 AM,10:40:48 AM,11:40:56 PM,11:13:48 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395458,"AL, Anniston, Eastern Division Office/Warehouse, LTE Path Alignment",Low,Successful,Minor,Planned,MSM,TT,9:10:00 AM,11:30:00 AM,3:30:00 PM,11:30:00 AM,1:30:00 PM,1:31:53 PM,1:32:06 PM,2024,2024-07,Successful,Transport Device,Microwave TX/RX (Licensed),Repair,Transport,MSM,SCS,INFRASTRUCTURE SERVICES,FO AL OPERATIONS,12:00:45 PM,11:57:34 AM,11:07:41 AM,10:49:05 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395478,"MS, Gulfport, Landon Telecom Hub Fiber Migration (From Old Building) - Phase 1",Low,Successful,Minor,Planned,DRB,TT,4:13:19 PM,9:00:00 AM,6:00:00 PM,9:05:00 AM,5:36:00 PM,10:13:41 AM,10:13:49 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,2:59:24 PM,2:45:19 PM,8:37:58 AM,10:13:49 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395482,"MS, Gulfport, Landon Telecom Hub Fiber Migration (From Old Building) - Phase 2 (BACKUP DATE)",Low,Successful,Minor,Planned,DRB,TT,4:23:29 PM,11:00:00 PM,8:00:00 AM,6:19:00 AM,1:06:00 PM,11:33:33 AM,11:34:18 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,12:41:47 PM,12:36:27 PM,10:39:42 PM,11:34:18 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395485,"GA, Taylor Ridge MW / Dug Gap EBTS, 6GHz to 11GHz MW Radio Upgrade",Medium,Successful,Moderate,Planned,JMN,TT,5:09:36 PM,8:00:00 AM,7:00:00 PM,8:00:00 AM,7:00:00 PM,12:39:33 PM,12:39:54 PM,2024,2024-07,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,1:54:27 PM,1:27:11 PM,7:37:28 AM,11:21:56 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395486,"GA, Taylor Ridge MW / Dug Gap EBTS, 6GHz to 11GHz MW Radio Upgrade (BACKUP DATE)",Medium,Successful,Moderate,Planned,JMN,TT,5:09:42 PM,8:00:00 AM,7:00:00 PM,7:02:00 PM,8:05:00 PM,7:33:38 AM,7:34:40 AM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,1:51:21 PM,1:30:01 PM,7:37:55 AM,11:21:56 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395487,"GA, Taylor Ridge MW / Summerville MW, 6GHz to 11GHz MW Radio Upgrade",Medium,Successful,Moderate,Planned,JMN,TT,5:46:26 PM,8:00:00 AM,7:00:00 PM,10:07:00 AM,6:13:00 PM,10:15:35 AM,10:15:58 AM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,1:52:02 PM,1:34:38 PM,7:37:41 AM,11:21:56 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395488,"GA, Taylor Ridge MW / Summerville MW, 6GHz to 11GHz MW Radio Upgrade (BACKUP DATE)",Medium,Successful,Moderate,Planned,JMN,TT,5:46:33 PM,8:00:00 AM,7:00:00 PM,10:22:00 AM,12:41:00 PM,11:40:53 AM,11:41:21 AM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,1:52:32 PM,1:44:03 PM,7:38:22 AM,11:21:56 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395593,"GA, LaGrange, Transmission ROW, Splice new section of OPGW",Low,Successful,Minor,Planned,JLM,TT,3:33:59 PM,7:00:00 AM,6:00:00 PM,8:03:00 AM,11:50:00 AM,10:40:12 AM,10:40:23 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,JM,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,10:53:15 AM,10:51:07 AM,6:49:51 AM,11:06:11 AM,2024-Q3,2024-07,2024-Q3
CRQ000000395617,"AL, South Alabama Area, Migrate Region 6 DWDM Circuits to New ADMs (BACKUP DATE)",Medium,Successful,Moderate,Unplanned,DRB,TT,12:11:44 PM,10:00:00 AM,5:00:00 PM,10:00:00 AM,12:55:00 PM,2:33:33 PM,2:34:10 PM,2024,2024-08,Successful,Transport Device,Optical Transport Equipment,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,10:59:40 AM,10:26:36 AM,9:39:32 AM,2:34:10 PM,2024-Q3,2024-08,2024-Q3
CRQ000000395648,"GA, WAYNESBORO, VOGTLE 3 & 4 BLDG 147A, ATS REPLACEMENT",Low,Successful,Minor,Planned,MVW,TT,10:18:06 AM,7:00:00 AM,5:00:00 AM,7:00:00 AM,5:00:00 AM,11:39:48 AM,11:39:57 AM,2024,2024-08,Successful,Facilities Component,Generator,Upgrade/Modify,Transport,MVW,SCS,INFRASTRUCTURE SERVICES,TECH INFRASTRUCTURE ENGRG,1:59:16 PM,12:30:58 PM,6:37:39 AM,11:39:57 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395649,"GA, SKY VALLEY, ALEX MTN TRANSPORT, AC DISCONNECT BREAKER REPLACEMENT",Low,Successful,Minor,Planned,MVW,TT,10:26:08 AM,7:00:00 AM,3:00:00 PM,7:00:00 AM,12:00:00 PM,12:16:33 PM,12:16:47 PM,2024,2024-07,Successful,Facilities Component,Generator,Repair,Transport,MVW,SCS,INFRASTRUCTURE SERVICES,TECH INFRASTRUCTURE ENGRG,12:27:41 PM,12:06:53 PM,6:49:01 AM,5:01:15 PM,2024-Q3,2024-07,2024-Q3
CRQ000000395722,"MS, Heidelberg, Migrate Heidelberg Sub and Heidelberg Denbury Sub to NGTAN",Low,Successful,Minor,Planned,DRB,TT,1:04:53 PM,9:00:00 AM,6:00:00 PM,9:00:00 AM,4:30:00 PM,9:43:50 AM,9:43:59 AM,2024,2024-08,Successful,Transport Device,Optical Transport Equipment,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:53:28 AM,11:54:45 AM,8:40:39 AM,9:43:58 AM,2024-Q3,2024-08,2024-Q3
CRQ000000395854,"AL, N Auburn Transport, Move Ciena ADM Modules and Upgrade T-Series Path",Medium,Successful,Moderate,Planned,GPB,TT,3:34:05 PM,6:00:00 PM,11:00:00 PM,6:00:00 PM,11:00:00 PM,12:50:54 PM,12:52:15 PM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,GPB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,1:53:24 PM,12:44:23 PM,5:37:35 PM,12:52:15 PM,2024-Q3,2024-07,2024-Q3
CRQ000000395992,"MS, Meridian, MRDN Telecom Hub-DO 144 Fiber Emergency Repair",Medium,Successful,Moderate,Planned,DRB,TT,12:04:46 PM,8:00:00 AM,8:00:00 PM,8:00:00 AM,6:57:00 PM,11:49:24 AM,11:49:46 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Repair,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:21:01 AM,12:31:37 PM,7:41:14 AM,11:49:46 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396057,"AL, Oxford, Splicing ERPS fibers to turn up New GreenBrier OLT",Low,Successful,Minor,Planned,DKG,TT,10:28:50 AM,7:00:00 AM,6:00:00 PM,7:00:00 AM,6:00:00 PM,1:06:00 PM,1:06:10 PM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,DKG,SCS,INFRASTRUCTURE SERVICES,FO AL FIBER TO DISTRIBUTION,1:11:12 PM,11:10:01 AM,6:49:21 AM,11:00:39 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396069,"MS, Gulfport, Seaway Rd, Fiber Repair/No MPC Traffic",Low,Successful,Minor,Planned,DRB,TT,1:54:14 PM,9:00:00 AM,6:00:00 PM,9:14:00 AM,9:56:00 AM,10:41:21 AM,10:41:31 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Repair,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,2:38:23 PM,11:37:58 AM,8:49:51 AM,10:41:31 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396071,"GA, Various Locations, Remove Unused Ciena cards.",Low,Successful,Minor,Planned,ADL,TT,2:14:36 PM,9:00:00 AM,2:00:00 PM,9:00:00 AM,2:00:00 PM,12:25:01 PM,12:25:11 PM,2024,2024-08,Successful,Transport Device,Optical Transport Equipment,Remove/Retire,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,11:44:19 AM,11:42:24 AM,8:41:01 AM,12:25:11 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396072,"GA, Various Locations, Remove Unused Ciena cards.",Low,Successful,Minor,Planned,ADL,TT,2:19:12 PM,10:00:00 AM,2:00:00 PM,10:00:00 AM,2:00:00 PM,11:42:06 AM,11:42:16 AM,2024,2024-08,Successful,Transport Device,Optical Transport Equipment,Remove/Retire,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,11:49:01 AM,11:46:24 AM,9:38:26 AM,11:42:16 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396078,"MS, Gulfport, Landon Telecom Hub, Circuit Rerouting Due to Upcoming OSP Fiber Work",Low,Successful,Minor,Planned,DRB,TT,2:57:59 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,9:42:25 AM,9:42:33 AM,2024,2024-07,Successful,Transport Device,Other Transport Device,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,11:54:43 AM,11:42:49 AM,8:36:45 AM,9:42:33 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396079,"MS, Gulfport, Landon Telecom Hub, Circuit Rerouting Due to Upcoming OSP Fiber Work (BACKUP DATE)",Low,Successful,Minor,Planned,DRB,TT,2:58:07 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,12:53:55 PM,12:54:05 PM,2024,2024-07,Successful,Transport Device,Other Transport Device,Migrate,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,11:54:45 AM,11:43:42 AM,8:37:42 AM,12:54:05 PM,2024-Q3,2024-07,2024-Q3
CRQ000000396108,"GA, BRUNSWICK EBTS, REPLACE ERICSSON MINI-LINK MICROWAVE ANTENNA",Low,Successful,Minor,Planned,WKA,TT,2:54:05 PM,8:00:00 AM,4:00:00 PM,8:00:00 AM,4:44:00 PM,10:53:57 AM,10:54:06 AM,2024,2024-07,Successful,Transport Device,Microwave TX/RX (Licensed),Repair,Transport,WK,SCS,INFRASTRUCTURE SERVICES,FO SE OPERATIONS,7:47:55 AM,5:08:47 PM,7:36:24 AM,11:31:19 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396121,"GA, Atlanta, GPC HQ, Slot and Fiber ADM Cards for Express Route (BACKUP DATE)",Medium,Successful,Moderate,Planned,ADL,TT,10:06:23 AM,9:00:00 AM,2:00:00 PM,9:00:00 AM,2:00:00 PM,9:41:25 AM,9:41:48 AM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Install,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,8:37:58 AM,5:13:14 PM,8:36:47 AM,9:41:47 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396211,"AL, Autagaville, Various sites, NOKIA IXR SAR In Service Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,11:28:18 AM,9:00:00 AM,5:00:00 PM,9:00:00 AM,2:19:00 PM,4:23:18 PM,4:23:27 PM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,11:54:41 AM,11:39:37 AM,8:36:46 AM,4:23:27 PM,2024-Q3,2024-07,2024-Q3
CRQ000000396317,"MS, Meridian Area, Open JV Splice Enclosure to Test & Isolate Long-haul Fiber Damage",Low,Successful,Minor,Planned,DRB,TT,1:58:33 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,12:51:00 PM,11:07:11 AM,11:07:25 AM,2024,2024-07,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Repair,Transport,DRB,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,2:25:57 PM,2:21:38 PM,9:36:32 AM,11:07:25 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396462,"AL, Plant Barry, hot cut to relocate ADSS to new pole line",Low,Successful,Minor,Planned,RRR,TT,10:19:02 PM,7:00:00 PM,11:00:00 PM,7:04:00 PM,2:14:00 AM,9:44:03 AM,9:44:30 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,RRR,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,9:39:43 AM,9:26:10 AM,6:40:55 PM,11:13:48 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396506,"GA, Sandy Plains EBTS, turning off G9702 Sandy Plains site",Low,Successful,Minor,Planned,CDL,TT,11:54:26 AM,8:00:00 AM,8:00:00 PM,8:00:00 AM,8:00:00 PM,9:38:40 AM,9:38:49 AM,2024,2024-07,Successful,Transport Device,Antenna System,Remove/Retire,Transport,CDL,COM,PRODUCT DEVELOPMENT & SUPPORT,RAN OPERATIONS,2:50:51 PM,10:44:03 AM,7:36:24 AM,9:38:49 AM,2024-Q3,2024-07,2024-Q3
CRQ000000396512,"AL, GA, Leaflake-Douglas Hills, NOKIA IXR SAR In Service Software Upgrades",Low,Successful,Minor,Planned,MPH,TT,4:26:17 PM,9:00:00 AM,5:00:00 PM,9:00:00 AM,5:00:00 PM,1:05:01 PM,1:05:10 PM,2024,2024-07,Successful,Transport Device,Optical Transport Equipment,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,11:45:34 AM,11:33:23 AM,8:37:29 AM,1:05:10 PM,2024-Q3,2024-07,2024-Q3
CRQ000000396545,"GA, Alto Mtn., Taylor Ridge 6GHz to 11GHz MW Radio Upgrade",Low,Successful,Minor,Planned,JMN,TT,10:52:20 AM,8:00:00 AM,7:00:00 PM,8:00:00 AM,7:00:00 PM,12:12:43 PM,12:12:52 PM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,10:05:19 PM,12:44:11 PM,7:40:46 AM,12:12:51 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396546,"GA, Alto Mtn., Taylor Ridge 6GHz to 11GHz MW Radio Upgrade (BACKUP DATE)",Low,Successful,Minor,Planned,JMN,TT,10:52:24 AM,8:00:00 AM,7:00:00 PM,8:00:00 AM,7:44:00 PM,12:13:33 PM,12:13:45 PM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,JMN,SCS,INFRASTRUCTURE SERVICES,FO NE-PROJECTS,10:05:21 PM,12:47:57 PM,7:41:14 AM,12:13:45 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396554,"AL, Webb Transport, Generator and ATS Replacement",Low,Successful,Minor,Planned,KNL,TT,1:11:27 PM,6:00:00 AM,7:00:00 PM,6:00:00 AM,7:00:00 PM,11:37:14 AM,11:37:29 AM,2024,2024-08,Successful,Facilities Component,Generator,Upgrade/Modify,Transport,KNL,SCS,INFRASTRUCTURE SERVICES,TECH INFRASTRUCTURE ENGRG,7:48:06 AM,5:16:23 PM,5:37:27 AM,11:37:29 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396651,"GA/AL Various Locations, Ciena 6500 Circuit Migrations Express Route",Medium,Successful,Moderate,Planned,ADL,TT,4:49:25 PM,5:30:00 PM,11:59:00 PM,5:30:00 PM,11:59:00 PM,4:29:00 PM,4:29:26 PM,2024,2024-08,Successful,Transport Device,Optical Transport Equipment,Install,Transport,ADL,SCS,INFRASTRUCTURE SERVICES,TELECOM CORE SERVICES,1:37:21 PM,11:14:59 AM,5:18:18 PM,4:29:25 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396654,"AL, Bald Knob to SDC, 6GHZ to 11GHZ M/W upgrade (BACKUP DATE)",Low,Successful,Minor,Planned,MLC,TT,4:55:05 PM,9:30:00 AM,6:00:00 PM,9:30:00 AM,6:00:00 PM,10:21:01 AM,10:21:10 AM,2024,2024-08,Successful,Transport Device,Microwave TX/RX (Licensed),Upgrade/Modify,Transport,MLC,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,7:43:18 AM,3:38:17 PM,9:00:49 AM,10:21:09 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396726,"GA, Hamilton Transmission ROW, Splice to new UG COAM route",Medium,Successful,Moderate,Planned,JLM,TT,9:24:01 AM,6:00:00 PM,2:00:00 AM,6:00:00 PM,2:00:00 AM,12:28:04 PM,12:28:24 PM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,JM,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,10:07:54 AM,9:18:42 AM,5:41:10 PM,12:28:24 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396727,"GA, Hamilton Transmission ROW, Splice to new UG COAM route (BACKUP DATE)",Medium,Successful,Moderate,Planned,JLM,TT,9:24:05 AM,6:00:00 PM,2:00:00 AM,6:00:00 PM,2:00:00 AM,12:28:57 PM,12:29:17 PM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,JM,SCS,INFRASTRUCTURE SERVICES,FO GA LONG HAUL FIBER,10:08:56 AM,9:20:17 AM,5:41:23 PM,12:29:17 PM,2024-Q3,2024-08,2024-Q3
CRQ000000396873,"AL, Alabaster, Splicing in one Fiber for C-spire location.",Low,Successful,Minor,Planned,DKG,TT,10:06:39 AM,6:00:00 AM,7:00:00 PM,6:00:00 AM,7:00:00 PM,9:02:01 AM,9:02:09 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Install,Transport,DKG,SCS,INFRASTRUCTURE SERVICES,FO AL FIBER TO DISTRIBUTION,12:48:16 PM,11:29:40 AM,5:38:55 AM,11:00:39 AM,2024-Q3,2024-08,2024-Q3
CRQ000000396983,"AL/GA Corporate offices, Add new connection to Linc IT Firewalls",Low,Successful,Minor,Planned,DRI,TT,1:39:22 PM,11:00:00 AM,1:00:00 PM,11:00:00 AM,1:00:00 PM,4:09:04 PM,4:09:20 PM,2024,2024-08,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,DR,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,12:22:48 PM,12:12:40 PM,10:40:50 AM,4:09:19 PM,2024-Q3,2024-08,2024-Q3
CRQ000000397028,"AL, Autaugaville, Plant Harris, Re-route fiber path between SAR nodes.",Low,Successful,Minor,Planned,MPH,TT,5:22:14 PM,4:30:00 PM,5:30:00 PM,5:35:00 PM,5:48:00 PM,10:22:50 AM,10:22:59 AM,2024,2024-08,Successful,Transport Device,Other Transport Device,Upgrade/Modify,Transport,JMP,SCS,INFRASTRUCTURE SERVICES,TELECOM AGGREGATE SERVICES,7:48:50 AM,4:51:18 PM,4:01:22 PM,10:22:59 AM,2024-Q3,2024-08,2024-Q3
CRQ000000397031,"AL, South Bessemer Colo Hut, Reconfigure Splices to cut in new C-spire equipment",Medium,Successful,Moderate,Planned,RRR,TT,12:21:34 PM,12:59:00 AM,4:00:00 AM,12:59:00 AM,4:00:00 AM,9:57:06 AM,9:57:22 AM,2024,2024-08,Successful,Transport Device,FIBER OPTIC TRANSPORT - FDP / OSP,Upgrade/Modify,Transport,RRR,SCS,INFRASTRUCTURE SERVICES,FO AL LONG HAUL FIBER,10:26:48 AM,9:35:13 AM,12:42:42 AM,9:57:22 AM,2024-Q3,2024-08,2024-Q3
CRQ000000397045,"GA, Aerial LTE A8038, moving the MW dish 50 ft up the tower on the LTE boom",Low,Successful,Minor,Planned,CDL,TT,12:59:46 PM,8:00:00 AM,8:00:00 PM,8:00:00 AM,9:30:00 AM,9:58:53 AM,9:59:03 AM,2024,2024-08,Successful,Transport Device,Antenna System,Upgrade/Modify,Transport,CDL,COM,PRODUCT DEVELOPMENT & SUPPORT,RAN OPERATIONS,7:47:44 AM,4:47:23 PM,7:40:46 AM,9:59:03 AM,2024-Q3,2024-08,2024-Q3
CRQ000000397057,"AL, Sylacauga EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,9:08:53 PM,10:00:00 AM,3:00:00 PM,10:00:00 AM,3:00:00 PM,8:11:02 AM,8:11:13 AM,2024,2024-09,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,3:27:15 PM,3:22:41 PM,9:41:51 AM,8:11:13 AM,2024-Q3,2024-09,2024-Q3
CRQ000000397058,"AL, Coaling EBTS, rectifier plant replacement",Low,Successful,Minor,Planned,RBK,TT,9:14:04 PM,10:00:00 AM,2:00:00 PM,10:00:00 AM,2:00:00 PM,11:13:32 AM,11:13:39 AM,2024,2024-08,Successful,Facilities Component,DC Backup System,Remove/Retire,Transport,RBK,COM,PRODUCT DEVELOPMENT & SUPPORT,NW RAN OPS,10:00:59 AM,9:54:13 AM,9:42:52 AM,11:13:39 AM,2024-Q3,2024-08,2024-Q3
